The row below gives BB SW fluxes in Wm-2 :
                SFC_DN_TOT     SFC_DN_DIR     TOA_UP        SFC_UP
                  473.69          0.06        356.45         77.70
Spectral values follow (Wm-2/cm-1)
   wvn(cm-1) SFC_DN_TOT    SFC_DN_DIR     TOA_UP        SFC_UP  
     853.0  0.0000059483  0.0000004178  0.0000021703  0.0000000446
     854.0  0.0000061837  0.0000004337  0.0000022510  0.0000000463
     855.0  0.0000065463  0.0000004585  0.0000023991  0.0000000490
     856.0  0.0000069929  0.0000004892  0.0000025915  0.0000000524
     857.0  0.0000074701  0.0000005220  0.0000027995  0.0000000560
     858.0  0.0000079225  0.0000005530  0.0000029941  0.0000000593
     859.0  0.0000083129  0.0000005797  0.0000031548  0.0000000623
     860.0  0.0000086189  0.0000006004  0.0000032697  0.0000000646
     861.0  0.0000088397  0.0000006151  0.0000033375  0.0000000662
     862.0  0.0000089899  0.0000006249  0.0000033658  0.0000000673
     863.0  0.0000090931  0.0000006314  0.0000033668  0.0000000681
     864.0  0.0000091781  0.0000006365  0.0000033562  0.0000000688
     865.0  0.0000092677  0.0000006419  0.0000033462  0.0000000694
     866.0  0.0000093753  0.0000006486  0.0000033446  0.0000000702
     867.0  0.0000095050  0.0000006567  0.0000033537  0.0000000712
     868.0  0.0000096515  0.0000006660  0.0000033707  0.0000000723
     869.0  0.0000098137  0.0000006764  0.0000033945  0.0000000735
     870.0  0.0000099893  0.0000006877  0.0000034233  0.0000000748
     871.0  0.0000101824  0.0000007001  0.0000034587  0.0000000763
     872.0  0.0000103899  0.0000007135  0.0000034991  0.0000000778
     873.0  0.0000106030  0.0000007272  0.0000035403  0.0000000794
     874.0  0.0000108048  0.0000007402  0.0000035743  0.0000000809
     875.0  0.0000109775  0.0000007511  0.0000035923  0.0000000822
     876.0  0.0000111110  0.0000007594  0.0000035894  0.0000000832
     877.0  0.0000112064  0.0000007650  0.0000035663  0.0000000839
     878.0  0.0000112734  0.0000007686  0.0000035281  0.0000000845
     879.0  0.0000113281  0.0000007714  0.0000034834  0.0000000849
     880.0  0.0000113784  0.0000007739  0.0000034370  0.0000000852
     881.0  0.0000114331  0.0000007766  0.0000033942  0.0000000856
     882.0  0.0000114899  0.0000007795  0.0000033544  0.0000000861
     883.0  0.0000115524  0.0000007828  0.0000033191  0.0000000865
     884.0  0.0000116271  0.0000007868  0.0000032902  0.0000000871
     885.0  0.0000117259  0.0000007925  0.0000032715  0.0000000878
     886.0  0.0000118733  0.0000008014  0.0000032721  0.0000000889
     887.0  0.0000120866  0.0000008147  0.0000032984  0.0000000905
     888.0  0.0000123869  0.0000008338  0.0000033594  0.0000000928
     889.0  0.0000127752  0.0000008588  0.0000034556  0.0000000957
     890.0  0.0000132410  0.0000008889  0.0000035834  0.0000000992
     891.0  0.0000137573  0.0000009223  0.0000037317  0.0000001031
     892.0  0.0000142878  0.0000009565  0.0000038854  0.0000001070
     893.0  0.0000148006  0.0000009891  0.0000040306  0.0000001109
     894.0  0.0000152691  0.0000010183  0.0000041567  0.0000001144
     895.0  0.0000156842  0.0000010429  0.0000042603  0.0000001175
     896.0  0.0000160453  0.0000010626  0.0000043434  0.0000001202
     897.0  0.0000163605  0.0000010772  0.0000044117  0.0000001226
     898.0  0.0000166352  0.0000010865  0.0000044702  0.0000001246
     899.0  0.0000168685  0.0000010900  0.0000045210  0.0000001264
     900.0  0.0000170506  0.0000010868  0.0000045613  0.0000001277
     901.0  0.0000171650  0.0000010759  0.0000045848  0.0000001286
     902.0  0.0000171979  0.0000010569  0.0000045848  0.0000001288
     903.0  0.0000171406  0.0000010298  0.0000045565  0.0000001284
     904.0  0.0000170063  0.0000009963  0.0000045035  0.0000001274
     905.0  0.0000168221  0.0000009584  0.0000044357  0.0000001260
     906.0  0.0000166402  0.0000009198  0.0000043731  0.0000001247
     907.0  0.0000165170  0.0000008838  0.0000043380  0.0000001237
     908.0  0.0000165058  0.0000008537  0.0000043515  0.0000001236
     909.0  0.0000166402  0.0000008312  0.0000044273  0.0000001247
     910.0  0.0000169172  0.0000008162  0.0000045640  0.0000001267
     911.0  0.0000173108  0.0000008075  0.0000047508  0.0000001297
     912.0  0.0000177623  0.0000008022  0.0000049635  0.0000001331
     913.0  0.0000182175  0.0000007975  0.0000051790  0.0000001365
     914.0  0.0000186182  0.0000007907  0.0000053722  0.0000001395
     915.0  0.0000189311  0.0000007805  0.0000055275  0.0000001418
     916.0  0.0000191323  0.0000007658  0.0000056335  0.0000001433
     917.0  0.0000192228  0.0000007469  0.0000056893  0.0000001440
     918.0  0.0000192141  0.0000007244  0.0000057002  0.0000001439
     919.0  0.0000191416  0.0000006998  0.0000056817  0.0000001434
     920.0  0.0000190475  0.0000006746  0.0000056544  0.0000001427
     921.0  0.0000189904  0.0000006508  0.0000056451  0.0000001423
     922.0  0.0000190175  0.0000006302  0.0000056769  0.0000001425
     923.0  0.0000191692  0.0000006138  0.0000057679  0.0000001436
     924.0  0.0000194553  0.0000006019  0.0000059228  0.0000001457
     925.0  0.0000198638  0.0000005941  0.0000061360  0.0000001488
     926.0  0.0000203605  0.0000005892  0.0000063909  0.0000001525
     927.0  0.0000208991  0.0000005857  0.0000066672  0.0000001565
     928.0  0.0000214392  0.0000005823  0.0000069450  0.0000001606
     929.0  0.0000219438  0.0000005778  0.0000072084  0.0000001644
     930.0  0.0000223965  0.0000005719  0.0000074482  0.0000001678
     931.0  0.0000227857  0.0000005643  0.0000076589  0.0000001707
     932.0  0.0000231158  0.0000005551  0.0000078407  0.0000001731
     933.0  0.0000233872  0.0000005445  0.0000079924  0.0000001752
     934.0  0.0000236107  0.0000005329  0.0000081177  0.0000001769
     935.0  0.0000237862  0.0000005204  0.0000082151  0.0000001782
     936.0  0.0000239255  0.0000005074  0.0000082905  0.0000001792
     937.0  0.0000240268  0.0000004938  0.0000083423  0.0000001800
     938.0  0.0000241025  0.0000004800  0.0000083784  0.0000001805
     939.0  0.0000241500  0.0000004661  0.0000083979  0.0000001809
     940.0  0.0000241763  0.0000004521  0.0000084064  0.0000001811
     941.0  0.0000241769  0.0000004381  0.0000084028  0.0000001811
     942.0  0.0000241471  0.0000004241  0.0000083862  0.0000001809
     943.0  0.0000240894  0.0000004100  0.0000083595  0.0000001804
     944.0  0.0000240030  0.0000003959  0.0000083230  0.0000001798
     945.0  0.0000239182  0.0000003821  0.0000082932  0.0000001792
     946.0  0.0000238578  0.0000003689  0.0000082814  0.0000001787
     947.0  0.0000238673  0.0000003571  0.0000083091  0.0000001788
     948.0  0.0000239676  0.0000003468  0.0000083847  0.0000001795
     949.0  0.0000241652  0.0000003382  0.0000085079  0.0000001810
     950.0  0.0000244460  0.0000003310  0.0000086697  0.0000001831
     951.0  0.0000247755  0.0000003248  0.0000088519  0.0000001856
     952.0  0.0000251392  0.0000003191  0.0000090500  0.0000001883
     953.0  0.0000255236  0.0000003138  0.0000092619  0.0000001912
     954.0  0.0000259468  0.0000003088  0.0000095031  0.0000001943
     955.0  0.0000264222  0.0000003044  0.0000097847  0.0000001979
     956.0  0.0000269581  0.0000003006  0.0000101128  0.0000002019
     957.0  0.0000275459  0.0000002974  0.0000104806  0.0000002063
     958.0  0.0000281541  0.0000002944  0.0000108671  0.0000002109
     959.0  0.0000287489  0.0000002913  0.0000112480  0.0000002153
     960.0  0.0000292885  0.0000002878  0.0000115941  0.0000002194
     961.0  0.0000297442  0.0000002834  0.0000118837  0.0000002228
     962.0  0.0000300942  0.0000002781  0.0000120996  0.0000002254
     963.0  0.0000303298  0.0000002719  0.0000122345  0.0000002272
     964.0  0.0000304565  0.0000002648  0.0000122911  0.0000002281
     965.0  0.0000304848  0.0000002570  0.0000122774  0.0000002283
     966.0  0.0000304335  0.0000002488  0.0000122082  0.0000002280
     967.0  0.0000303158  0.0000002402  0.0000120944  0.0000002271
     968.0  0.0000301455  0.0000002315  0.0000119480  0.0000002258
     969.0  0.0000299356  0.0000002228  0.0000117791  0.0000002242
     970.0  0.0000297074  0.0000002141  0.0000116031  0.0000002225
     971.0  0.0000294983  0.0000002059  0.0000114460  0.0000002209
     972.0  0.0000293532  0.0000001982  0.0000113372  0.0000002199
     973.0  0.0000293311  0.0000001915  0.0000113150  0.0000002197
     974.0  0.0000294743  0.0000001860  0.0000114050  0.0000002208
     975.0  0.0000298158  0.0000001818  0.0000116258  0.0000002233
     976.0  0.0000303541  0.0000001789  0.0000119737  0.0000002274
     977.0  0.0000310600  0.0000001770  0.0000124276  0.0000002326
     978.0  0.0000318822  0.0000001758  0.0000129542  0.0000002388
     979.0  0.0000327510  0.0000001749  0.0000135092  0.0000002453
     980.0  0.0000336092  0.0000001739  0.0000140579  0.0000002517
     981.0  0.0000344069  0.0000001726  0.0000145696  0.0000002577
     982.0  0.0000351234  0.0000001708  0.0000150331  0.0000002631
     983.0  0.0000357556  0.0000001686  0.0000154458  0.0000002678
     984.0  0.0000363086  0.0000001660  0.0000158107  0.0000002720
     985.0  0.0000367973  0.0000001630  0.0000161343  0.0000002756
     986.0  0.0000372215  0.0000001598  0.0000164130  0.0000002788
     987.0  0.0000375877  0.0000001564  0.0000166478  0.0000002815
     988.0  0.0000378880  0.0000001528  0.0000168300  0.0000002838
     989.0  0.0000381203  0.0000001490  0.0000169578  0.0000002855
     990.0  0.0000382807  0.0000001450  0.0000170271  0.0000002867
     991.0  0.0000383593  0.0000001408  0.0000170323  0.0000002873
     992.0  0.0000383531  0.0000001365  0.0000169710  0.0000002873
     993.0  0.0000382433  0.0000001320  0.0000168308  0.0000002864
     994.0  0.0000380251  0.0000001273  0.0000166088  0.0000002848
     995.0  0.0000376887  0.0000001224  0.0000162989  0.0000002823
     996.0  0.0000372402  0.0000001173  0.0000159090  0.0000002789
     997.0  0.0000367022  0.0000001122  0.0000154587  0.0000002749
     998.0  0.0000360964  0.0000001072  0.0000149702  0.0000002704
     999.0  0.0000354649  0.0000001023  0.0000144792  0.0000002656
    1000.0  0.0000348193  0.0000000977  0.0000140013  0.0000002608
    1001.0  0.0000341781  0.0000000934  0.0000135539  0.0000002560
    1002.0  0.0000335211  0.0000000894  0.0000131276  0.0000002511
    1003.0  0.0000328284  0.0000000855  0.0000127098  0.0000002459
    1004.0  0.0000320665  0.0000000817  0.0000122795  0.0000002402
    1005.0  0.0000312041  0.0000000778  0.0000118145  0.0000002337
    1006.0  0.0000302306  0.0000000739  0.0000113049  0.0000002264
    1007.0  0.0000291400  0.0000000698  0.0000107422  0.0000002183
    1008.0  0.0000279645  0.0000000656  0.0000101392  0.0000002095
    1009.0  0.0000267376  0.0000000615  0.0000095103  0.0000002003
    1010.0  0.0000255121  0.0000000575  0.0000088815  0.0000001911
    1011.0  0.0000243321  0.0000000537  0.0000082751  0.0000001822
    1012.0  0.0000232233  0.0000000502  0.0000077065  0.0000001739
    1013.0  0.0000222087  0.0000000470  0.0000071862  0.0000001663
    1014.0  0.0000212837  0.0000000441  0.0000067136  0.0000001594
    1015.0  0.0000204558  0.0000000414  0.0000062902  0.0000001532
    1016.0  0.0000197240  0.0000000391  0.0000059155  0.0000001477
    1017.0  0.0000190878  0.0000000370  0.0000055907  0.0000001430
    1018.0  0.0000185542  0.0000000352  0.0000053200  0.0000001390
    1019.0  0.0000181033  0.0000000336  0.0000050995  0.0000001356
    1020.0  0.0000177280  0.0000000322  0.0000049271  0.0000001328
    1021.0  0.0000173885  0.0000000309  0.0000047881  0.0000001302
    1022.0  0.0000170610  0.0000000297  0.0000046707  0.0000001278
    1023.0  0.0000167105  0.0000000285  0.0000045560  0.0000001252
    1024.0  0.0000163220  0.0000000273  0.0000044327  0.0000001223
    1025.0  0.0000158961  0.0000000261  0.0000042924  0.0000001191
    1026.0  0.0000154515  0.0000000248  0.0000041380  0.0000001157
    1027.0  0.0000150276  0.0000000236  0.0000039792  0.0000001126
    1028.0  0.0000146593  0.0000000226  0.0000038306  0.0000001098
    1029.0  0.0000143747  0.0000000216  0.0000037046  0.0000001077
    1030.0  0.0000141679  0.0000000209  0.0000036043  0.0000001061
    1031.0  0.0000140067  0.0000000202  0.0000035233  0.0000001049
    1032.0  0.0000138367  0.0000000195  0.0000034464  0.0000001036
    1033.0  0.0000136120  0.0000000188  0.0000033632  0.0000001020
    1034.0  0.0000133155  0.0000000181  0.0000032741  0.0000000997
    1035.0  0.0000129916  0.0000000173  0.0000032079  0.0000000973
    1036.0  0.0000127365  0.0000000166  0.0000032141  0.0000000954
    1037.0  0.0000127015  0.0000000161  0.0000033675  0.0000000951
    1038.0  0.0000130279  0.0000000160  0.0000037309  0.0000000976
    1039.0  0.0000138131  0.0000000165  0.0000043434  0.0000001035
    1040.0  0.0000150329  0.0000000175  0.0000051729  0.0000001126
    1041.0  0.0000165250  0.0000000188  0.0000061195  0.0000001238
    1042.0  0.0000180100  0.0000000202  0.0000070168  0.0000001349
    1043.0  0.0000191436  0.0000000212  0.0000076773  0.0000001434
    1044.0  0.0000196547  0.0000000215  0.0000079556  0.0000001472
    1045.0  0.0000193792  0.0000000209  0.0000077783  0.0000001452
    1046.0  0.0000183671  0.0000000196  0.0000071900  0.0000001376
    1047.0  0.0000167906  0.0000000177  0.0000063042  0.0000001258
    1048.0  0.0000149396  0.0000000155  0.0000052907  0.0000001119
    1049.0  0.0000130896  0.0000000134  0.0000043029  0.0000000980
    1050.0  0.0000114664  0.0000000114  0.0000034576  0.0000000859
    1051.0  0.0000102100  0.0000000099  0.0000028185  0.0000000765
    1052.0  0.0000093656  0.0000000088  0.0000023979  0.0000000701
    1053.0  0.0000089335  0.0000000082  0.0000021853  0.0000000669
    1054.0  0.0000088657  0.0000000079  0.0000021493  0.0000000664
    1055.0  0.0000091213  0.0000000079  0.0000022679  0.0000000683
    1056.0  0.0000096534  0.0000000081  0.0000025205  0.0000000723
    1057.0  0.0000104398  0.0000000086  0.0000029053  0.0000000782
    1058.0  0.0000114629  0.0000000092  0.0000034281  0.0000000859
    1059.0  0.0000127245  0.0000000099  0.0000041083  0.0000000953
    1060.0  0.0000142183  0.0000000109  0.0000049674  0.0000001065
    1061.0  0.0000159431  0.0000000119  0.0000060281  0.0000001194
    1062.0  0.0000178838  0.0000000131  0.0000073092  0.0000001339
    1063.0  0.0000200229  0.0000000144  0.0000088219  0.0000001500
    1064.0  0.0000223401  0.0000000157  0.0000105701  0.0000001673
    1065.0  0.0000247948  0.0000000171  0.0000125310  0.0000001857
    1066.0  0.0000273282  0.0000000185  0.0000146517  0.0000002047
    1067.0  0.0000298251  0.0000000198  0.0000168235  0.0000002234
    1068.0  0.0000321485  0.0000000210  0.0000189100  0.0000002408
    1069.0  0.0000341317  0.0000000219  0.0000207481  0.0000002556
    1070.0  0.0000356786  0.0000000225  0.0000222401  0.0000002672
    1071.0  0.0000367452  0.0000000228  0.0000233371  0.0000002752
    1072.0  0.0000374346  0.0000000228  0.0000241297  0.0000002804
    1073.0  0.0000378866  0.0000000226  0.0000247411  0.0000002838
    1074.0  0.0000383007  0.0000000224  0.0000253523  0.0000002869
    1075.0  0.0000388081  0.0000000222  0.0000260756  0.0000002907
    1076.0  0.0000394650  0.0000000221  0.0000269546  0.0000002956
    1077.0  0.0000402516  0.0000000221  0.0000279564  0.0000003015
    1078.0  0.0000410670  0.0000000221  0.0000289763  0.0000003076
    1079.0  0.0000418385  0.0000000220  0.0000299373  0.0000003134
    1080.0  0.0000424780  0.0000000219  0.0000307546  0.0000003182
    1081.0  0.0000429766  0.0000000217  0.0000314230  0.0000003219
    1082.0  0.0000433285  0.0000000215  0.0000319449  0.0000003245
    1083.0  0.0000435629  0.0000000212  0.0000323571  0.0000003263
    1084.0  0.0000436992  0.0000000208  0.0000326896  0.0000003273
    1085.0  0.0000437478  0.0000000204  0.0000329585  0.0000003277
    1086.0  0.0000437209  0.0000000200  0.0000331846  0.0000003275
    1087.0  0.0000436285  0.0000000195  0.0000333804  0.0000003268
    1088.0  0.0000435160  0.0000000191  0.0000335953  0.0000003259
    1089.0  0.0000434411  0.0000000187  0.0000338894  0.0000003254
    1090.0  0.0000434841  0.0000000183  0.0000343419  0.0000003257
    1091.0  0.0000436921  0.0000000180  0.0000349941  0.0000003273
    1092.0  0.0000440557  0.0000000177  0.0000358181  0.0000003300
    1093.0  0.0000444908  0.0000000175  0.0000366987  0.0000003332
    1094.0  0.0000448365  0.0000000173  0.0000374343  0.0000003358
    1095.0  0.0000449440  0.0000000171  0.0000378354  0.0000003366
    1096.0  0.0000446845  0.0000000167  0.0000377470  0.0000003347
    1097.0  0.0000440731  0.0000000161  0.0000371856  0.0000003301
    1098.0  0.0000431971  0.0000000156  0.0000362673  0.0000003235
    1099.0  0.0000422609  0.0000000150  0.0000352487  0.0000003165
    1100.0  0.0000414417  0.0000000144  0.0000343616  0.0000003104
    1101.0  0.0000408676  0.0000000140  0.0000337720  0.0000003061
    1102.0  0.0000405644  0.0000000137  0.0000335185  0.0000003038
    1103.0  0.0000404428  0.0000000135  0.0000334967  0.0000003029
    1104.0  0.0000404236  0.0000000133  0.0000336020  0.0000003028
    1105.0  0.0000403927  0.0000000132  0.0000336985  0.0000003025
    1106.0  0.0000403601  0.0000000130  0.0000337879  0.0000003023
    1107.0  0.0000403362  0.0000000129  0.0000338935  0.0000003021
    1108.0  0.0000404000  0.0000000128  0.0000341118  0.0000003026
    1109.0  0.0000406128  0.0000000128  0.0000345293  0.0000003042
    1110.0  0.0000410077  0.0000000128  0.0000351892  0.0000003071
    1111.0  0.0000416013  0.0000000128  0.0000361091  0.0000003116
    1112.0  0.0000423294  0.0000000129  0.0000372025  0.0000003170
    1113.0  0.0000430979  0.0000000130  0.0000383378  0.0000003228
    1114.0  0.0000437488  0.0000000131  0.0000393111  0.0000003277
    1115.0  0.0000441218  0.0000000131  0.0000399188  0.0000003305
    1116.0  0.0000441150  0.0000000130  0.0000400427  0.0000003304
    1117.0  0.0000437115  0.0000000128  0.0000396735  0.0000003274
    1118.0  0.0000430396  0.0000000125  0.0000389869  0.0000003224
    1119.0  0.0000423159  0.0000000122  0.0000382585  0.0000003169
    1120.0  0.0000418027  0.0000000119  0.0000378190  0.0000003131
    1121.0  0.0000417207  0.0000000118  0.0000379331  0.0000003125
    1122.0  0.0000421595  0.0000000118  0.0000387098  0.0000003158
    1123.0  0.0000430788  0.0000000119  0.0000400866  0.0000003227
    1124.0  0.0000442903  0.0000000121  0.0000418244  0.0000003317
    1125.0  0.0000455590  0.0000000123  0.0000436146  0.0000003412
    1126.0  0.0000466301  0.0000000125  0.0000451231  0.0000003493
    1127.0  0.0000473085  0.0000000126  0.0000460848  0.0000003543
    1128.0  0.0000474423  0.0000000125  0.0000462972  0.0000003553
    1129.0  0.0000469460  0.0000000123  0.0000456500  0.0000003516
    1130.0  0.0000457703  0.0000000119  0.0000441057  0.0000003428
    1131.0  0.0000439564  0.0000000114  0.0000417427  0.0000003292
    1132.0  0.0000416244  0.0000000107  0.0000387607  0.0000003118
    1133.0  0.0000390599  0.0000000099  0.0000355357  0.0000002926
    1134.0  0.0000366286  0.0000000092  0.0000325463  0.0000002743
    1135.0  0.0000347817  0.0000000087  0.0000303363  0.0000002605
    1136.0  0.0000338687  0.0000000083  0.0000293253  0.0000002537
    1137.0  0.0000340758  0.0000000083  0.0000297232  0.0000002552
    1138.0  0.0000353386  0.0000000085  0.0000314364  0.0000002647
    1139.0  0.0000373540  0.0000000089  0.0000340966  0.0000002798
    1140.0  0.0000397145  0.0000000094  0.0000371932  0.0000002975
    1141.0  0.0000419577  0.0000000098  0.0000401587  0.0000003143
    1142.0  0.0000437448  0.0000000102  0.0000425465  0.0000003276
    1143.0  0.0000448157  0.0000000103  0.0000440130  0.0000003357
    1144.0  0.0000450784  0.0000000103  0.0000444035  0.0000003376
    1145.0  0.0000445140  0.0000000101  0.0000436818  0.0000003334
    1146.0  0.0000432443  0.0000000098  0.0000419869  0.0000003239
    1147.0  0.0000414569  0.0000000093  0.0000395858  0.0000003105
    1148.0  0.0000394720  0.0000000088  0.0000369075  0.0000002956
    1149.0  0.0000376354  0.0000000083  0.0000344476  0.0000002819
    1150.0  0.0000363183  0.0000000079  0.0000327128  0.0000002720
    1151.0  0.0000357885  0.0000000077  0.0000320835  0.0000002681
    1152.0  0.0000361567  0.0000000077  0.0000327172  0.0000002708
    1153.0  0.0000373605  0.0000000078  0.0000345291  0.0000002798
    1154.0  0.0000391406  0.0000000081  0.0000371738  0.0000002932
    1155.0  0.0000411760  0.0000000085  0.0000401926  0.0000003084
    1156.0  0.0000430906  0.0000000088  0.0000430646  0.0000003227
    1157.0  0.0000445985  0.0000000090  0.0000453643  0.0000003340
    1158.0  0.0000454804  0.0000000092  0.0000467774  0.0000003406
    1159.0  0.0000456450  0.0000000091  0.0000471634  0.0000003419
    1160.0  0.0000450921  0.0000000089  0.0000465288  0.0000003377
    1161.0  0.0000439358  0.0000000086  0.0000450470  0.0000003291
    1162.0  0.0000423838  0.0000000083  0.0000430202  0.0000003175
    1163.0  0.0000407242  0.0000000079  0.0000408527  0.0000003050
    1164.0  0.0000392559  0.0000000075  0.0000389455  0.0000002940
    1165.0  0.0000382057  0.0000000072  0.0000375870  0.0000002862
    1166.0  0.0000376307  0.0000000071  0.0000368376  0.0000002819
    1167.0  0.0000373867  0.0000000070  0.0000364931  0.0000002800
    1168.0  0.0000371734  0.0000000069  0.0000361673  0.0000002784
    1169.0  0.0000366493  0.0000000067  0.0000354316  0.0000002745
    1170.0  0.0000356004  0.0000000065  0.0000340353  0.0000002666
    1171.0  0.0000340325  0.0000000061  0.0000320004  0.0000002549
    1172.0  0.0000322129  0.0000000058  0.0000296670  0.0000002413
    1173.0  0.0000305749  0.0000000054  0.0000275665  0.0000002290
    1174.0  0.0000295579  0.0000000052  0.0000262311  0.0000002214
    1175.0  0.0000294608  0.0000000051  0.0000260307  0.0000002207
    1176.0  0.0000303123  0.0000000052  0.0000270081  0.0000002270
    1177.0  0.0000318921  0.0000000054  0.0000289248  0.0000002389
    1178.0  0.0000337977  0.0000000057  0.0000312948  0.0000002531
    1179.0  0.0000355645  0.0000000059  0.0000335575  0.0000002664
    1180.0  0.0000368137  0.0000000061  0.0000352157  0.0000002757
    1181.0  0.0000372780  0.0000000061  0.0000359086  0.0000002792
    1182.0  0.0000369087  0.0000000060  0.0000355424  0.0000002764
    1183.0  0.0000358111  0.0000000058  0.0000342254  0.0000002682
    1184.0  0.0000342806  0.0000000055  0.0000323343  0.0000002568
    1185.0  0.0000327126  0.0000000052  0.0000303628  0.0000002450
    1186.0  0.0000315062  0.0000000050  0.0000288417  0.0000002360
    1187.0  0.0000309888  0.0000000048  0.0000281847  0.0000002321
    1188.0  0.0000312619  0.0000000048  0.0000285505  0.0000002342
    1189.0  0.0000322460  0.0000000049  0.0000298509  0.0000002415
    1190.0  0.0000336404  0.0000000051  0.0000317286  0.0000002520
    1191.0  0.0000350926  0.0000000052  0.0000337435  0.0000002628
    1192.0  0.0000362421  0.0000000054  0.0000354273  0.0000002715
    1193.0  0.0000368733  0.0000000054  0.0000364842  0.0000002762
    1194.0  0.0000369188  0.0000000054  0.0000368035  0.0000002765
    1195.0  0.0000365199  0.0000000053  0.0000365498  0.0000002735
    1196.0  0.0000359420  0.0000000052  0.0000360762  0.0000002692
    1197.0  0.0000355279  0.0000000051  0.0000358365  0.0000002661
    1198.0  0.0000355593  0.0000000050  0.0000362230  0.0000002663
    1199.0  0.0000361599  0.0000000051  0.0000373947  0.0000002708
    1200.0  0.0000372623  0.0000000052  0.0000392433  0.0000002791
    1201.0  0.0000385908  0.0000000053  0.0000413637  0.0000002890
    1202.0  0.0000398072  0.0000000055  0.0000432440  0.0000002982
    1203.0  0.0000405494  0.0000000056  0.0000443640  0.0000003037
    1204.0  0.0000405781  0.0000000056  0.0000443704  0.0000003039
    1205.0  0.0000397656  0.0000000054  0.0000431223  0.0000002978
    1206.0  0.0000381181  0.0000000052  0.0000406737  0.0000002855
    1207.0  0.0000357629  0.0000000049  0.0000372784  0.0000002679
    1208.0  0.0000329088  0.0000000045  0.0000332738  0.0000002465
    1209.0  0.0000298741  0.0000000041  0.0000291128  0.0000002238
    1210.0  0.0000270017  0.0000000037  0.0000252253  0.0000002022
    1211.0  0.0000246317  0.0000000033  0.0000220052  0.0000001845
    1212.0  0.0000229824  0.0000000031  0.0000196789  0.0000001721
    1213.0  0.0000220897  0.0000000030  0.0000182684  0.0000001655
    1214.0  0.0000218132  0.0000000029  0.0000175992  0.0000001634
    1215.0  0.0000218652  0.0000000029  0.0000173516  0.0000001638
    1216.0  0.0000219797  0.0000000029  0.0000172242  0.0000001646
    1217.0  0.0000219291  0.0000000029  0.0000169685  0.0000001642
    1218.0  0.0000216645  0.0000000029  0.0000165248  0.0000001623
    1219.0  0.0000211934  0.0000000028  0.0000159085  0.0000001587
    1220.0  0.0000205405  0.0000000027  0.0000151519  0.0000001538
    1221.0  0.0000200187  0.0000000026  0.0000146367  0.0000001499
    1222.0  0.0000195970  0.0000000026  0.0000143668  0.0000001468
    1223.0  0.0000195225  0.0000000026  0.0000145954  0.0000001462
    1224.0  0.0000198815  0.0000000026  0.0000154465  0.0000001489
    1225.0  0.0000208709  0.0000000027  0.0000171070  0.0000001563
    1226.0  0.0000225198  0.0000000029  0.0000196122  0.0000001687
    1227.0  0.0000247516  0.0000000032  0.0000228584  0.0000001854
